BILLIARD,GOLF,X.1500M,X.2KROW,X.12MINTR,BENCH,CURL,MAXPUSHU
7.59E-01,0.196854005,-0.162279017,-0.934652288,-0.285879163,0.395816043,-0.553572111,-1.58987542
-1.13E-01,-0.056358713,2.469428919,0.215950469,1.500739881,-0.115653038,-0.106898663,0.971046007
9.93E-01,0.692033735,-1.380230452,-0.045720675,0.235626351,2.116422568,0.388614618,-1.417589065
-1.05E+00,-0.75877852,-0.468631469,1.763503323,-2.238440593,-0.671126686,-0.822075583,-0.990604736
-8.31E-02,0.502657641,-1.01027832,-0.396667066,-0.861473138,0.780567412,-0.131285322,-0.928145859
1.86E-01,-0.168982002,-0.576913804,0.367560661,-0.894598832,2.058019243,2.024607806,0.09426366
-7.19E-02,1.628248494,-0.757813506,0.472472223,-0.736410613,0.803567085,0.650243214,0.045032323
1.18E+00,0.407381357,-0.528769346,-1.109562578,-1.799102247,-1.009609557,-2.370154878,-1.230987592
1.08E+00,0.786838957,-0.957202506,-0.692938224,-1.433230327,-0.152187403,-1.436249784,0.466742363
-9.18E-01,0.462653298,-1.801943694,-1.159464943,-2.374403904,0.841748233,-0.514387578,-1.420267691
-8.04E-01,-1.823342226,-0.97681176,-0.168344425,-0.75852879,-0.051417114,-1.233331907,-1.264777986
2.18E+00,1.491808791,1.351693303,1.207298114,1.492016404,1.575166732,2.177467621,1.288830215
-4.65E-01,0.114825181,0.564668484,0.717188722,-0.455714609,2.034758773,-0.202874114,0.889813329
-2.40E-01,0.314245849,1.262446782,0.59834968,0.265548085,0.960576692,0.088916797,0.721618003
-1.73E+00,-0.345461389,0.25630132,1.163438203,0.295115266,-0.933387408,-2.292692275,0.082066068
3.58E-01,-0.589207765,2.213220487,1.165249067,2.095834593,-0.277791502,-0.156366633,2.028675278
-2.88E-01,-0.466007108,0.518411326,1.8303676,0.511755394,-0.639412269,0.621588706,0.204287797
2.47E-01,-0.968590043,-1.846610915,-0.390945631,0.65836063,0.704628711,0.880948906,-0.085031279
-2.81E-01,-0.166803922,-1.336145458,-2.363376987,-0.734853398,-1.550954968,-1.381313665,-1.651085533
4.34E-01,0.428793976,0.682986083,-1.113237139,0.433436948,-1.523773468,0.524051034,-0.521784488
-3.39E+00,-1.653342227,0.207319374,0.03513812,0.275014345,-0.202099532,0.436070332,-0.385590179
6.75E-01,0.302537161,0.486847747,0.360972237,0.29970524,-0.476784321,0.169290116,0.725394322
-1.29E+00,-1.398500666,1.129488879,0.336939829,0.386423408,-1.429250727,-0.875069013,-1.434873221
-2.54E-01,-0.051137404,-1.096343134,0.805681706,-0.067142341,0.288960634,1.991627139,1.465111068
-3.16E-01,0.284562963,1.539492659,0.65667777,-0.82483899,0.620623397,-0.526856422,-0.118314027
7.37E-01,-0.000464317,-1.1951216,-1.474594501,-1.450924374,-1.052434144,-0.747897786,-0.546961778
1.13E+00,0.058139727,0.173482493,-0.397310154,0.654020268,-0.517773251,0.505369834,0.735364336
6.02E-01,2.143307524,1.127108118,0.242909576,0.229447356,-0.257143229,-0.301966155,0.394008095
-1.24E+00,-0.443102343,-1.632180106,-1.335838049,-1.320724341,0.689293699,0.014872665,-0.865501223
-4.98E-01,-0.356484623,0.152957855,0.562598706,0.851597662,0.632378561,-0.222474506,0.000238031
-1.60E+00,1.593048788,-0.283228367,0.810496888,0.430954675,-0.531388005,-0.583671457,0.665785919
-9.66E-01,-0.046306984,0.143203631,-0.089724837,0.195802404,-0.009590155,0.488540222,0.306648069
-7.22E-01,-1.137525426,1.625027411,0.53044389,0.638944044,-1.100915433,-1.646163387,-0.847175269
-5.55E-01,-0.110870892,0.494105668,0.486943941,-0.926531976,-0.552002833,-0.906072812,0.695919695
-1.14E+00,-1.691854961,-0.147249284,0.467910592,0.264712911,0.937115858,0.270856962,1.400085746
-2.91E-01,1.082106719,-1.477349792,-1.194914906,-1.197283547,-0.982060797,-0.567695683,-0.555914011
1.40E+00,0.984768007,-0.449820735,1.748761831,0.15163956,2.228766215,0.907172803,0.260214726
-8.74E-01,-0.315527987,-0.251719756,0.438375989,-0.339270499,-0.656670056,0.358467191,-0.257361816
-1.22E+00,-0.975260632,0.823021665,0.437296053,0.993193648,0.620537163,0.620664626,-0.05544262
1.83E+00,1.388957675,-0.090752164,0.982499744,-0.991675513,0.395852732,1.779825858,0.532080013
-3.67E-01,-1.802880864,1.472632853,1.361001158,1.240468097,-0.249037128,1.01728965,1.790485355
-2.74E-01,-0.723353643,-2.032681049,-1.874795195,-1.7389556,-0.380992429,0.448541848,-1.448887681
-4.00E-01,0.064794068,1.676277281,1.695187715,0.630435088,-1.1148662,-0.741602443,1.467848051
-1.84E-01,-0.216472787,-1.758477357,-0.693722902,-0.551358102,-0.629088801,0.387358598,0.490422589
-4.13E-01,-0.119518013,-1.213040575,-1.334280825,-0.762976083,-0.17363192,0.898502371,-0.508551767
-4.59E-01,-1.497183657,-0.391268848,0.541906143,-0.486540174,-0.399612396,-0.211893714,0.21888311
-1.17E+00,-1.487380024,0.902872463,2.37176898,1.472994808,-0.558105875,0.110767601,-0.085586406
1.07E-02,0.037055524,0.647290929,-0.605645991,-0.340769024,-0.201459568,0.354433023,0.387089222
-1.85E+00,-0.74458793,-1.397366976,-1.418390524,-2.077813079,-1.726842343,-0.610036978,-1.169586053
-3.44E-01,0.271382694,1.635432215,-0.126091089,0.587054575,-0.146057017,1.045907616,0.54987307
-5.48E-01,0.759536265,0.936492556,1.092833874,1.360021317,0.69999303,-1.389014931,-0.291293701
-2.59E-01,1.162529209,0.328489719,0.963977939,0.799506294,-0.107671717,-1.059368528,-1.791675531
-2.54E+00,-1.174564379,-0.314146911,0.865581075,0.708120014,1.08528026,1.540808551,0.308197936
9.85E-01,1.349726506,-0.243415268,-0.961443271,-0.730471185,1.07556197,0.826468906,0.61919766
-4.87E-01,0.187837505,0.077610477,-1.107474689,-0.320121356,-0.957536074,-1.624819115,-1.208056124
-1.16E-01,-0.331784961,0.366854083,0.282071491,1.240653806,-0.402531554,1.099970054,0.569037252
7.53E-02,-0.138737015,1.140256171,-0.236712937,0.649638191,-0.692126585,-1.43419436,1.381827896
2.70E-01,1.09628657,0.652764003,-0.197584706,-1.687553973,0.622393501,1.487532342,-1.357208036
5.75E-01,1.176449437,-1.074413819,0.822217758,-0.824384891,0.151101743,0.339443214,-0.941510628
-3.26E-01,-0.279941621,0.335021707,-0.257715673,0.082906391,-0.960555756,-0.610803674,-0.453249872
-5.42E-01,-2.794020229,0.334305925,-1.292745833,-0.983097888,-1.608084102,-0.976605127,-1.191451272
9.50E-01,-0.166419063,-2.190712406,-0.743539971,-2.328740965,-0.135664591,-0.589132986,-2.356499424
6.20E-01,1.034049438,-0.872042606,-1.204633259,0.726620666,2.697569646,0.869974561,1.140534058
-1.92E+00,-0.450599972,-0.923482897,-0.542113722,-0.827607202,-0.394787557,-0.67856251,0.61781049
1.04E+00,1.798740666,-1.082912194,0.240422662,0.083193115,1.8037497,2.221676147,-1.023560172
-7.70E-01,-0.228720844,1.060061068,0.726999853,1.529641722,0.334214979,-0.247248729,0.677534972
1.48E+00,0.971036688,0.405252314,0.760610368,0.368063446,-0.024800656,-0.833234105,-0.430711218
-1.82E+00,-1.581518553,-1.359998893,-1.888277811,-1.565381724,-2.203475249,-1.757116746,-2.734858781
-1.29E-01,-0.085389831,-0.073708066,-1.039871711,-0.175626035,0.037112434,-0.031692372,-0.850182406
-7.07E-01,-0.504186767,1.438631849,-0.274970076,1.067083157,-0.632382383,-0.87357227,0.692696828
-1.70E+00,-0.461300361,-0.279894765,-1.520276992,1.048262605,-1.140325508,-0.486079423,-1.012857445
6.00E-01,2.24497665,-0.430885241,0.587097485,0.507098334,2.686214962,1.623959615,1.400426397
-1.90E-01,-0.280753682,-0.282760374,0.283383912,-0.197976624,-0.042417829,0.61964744,0.194013982
4.05E-01,0.695520528,-0.122499364,-0.10218247,0.036183439,-1.317464784,0.172378012,0.200552955
1.44E+00,1.494704784,1.564949633,-0.660303262,0.502827876,-1.091167438,0.33188653,0.366205358
6.41E-01,1.330635842,1.234490581,0.479595917,-0.011854478,1.202418297,-0.642968323,0.656218007
4.26E-01,1.557332524,1.104690494,-0.281165567,-0.112408837,0.209767616,-0.152643979,1.17624148
-1.83E+00,-3.25970079,0.249420535,1.033277451,0.100645329,0.227523221,0.512659871,0.627179517
1.46E+00,-0.454008663,-0.834994897,0.887450247,0.182155752,-0.436204819,-1.590261828,-0.528084748
-4.36E-01,0.499240452,2.106348529,1.252903482,2.081843258,-1.442044726,-1.764861431,0.80576758
7.11E-02,-0.143553979,0.210733128,0.635562534,0.723164867,-0.260720461,-1.129775363,0.553314764
-3.42E-01,0.556332256,0.69540901,0.756733548,-0.279794422,0.38894446,-0.201259669,0.487476942
3.92E-01,-0.107222254,0.096902437,-1.895014904,1.594094533,-1.543133039,-2.362062794,-0.434012571
-5.02E-01,0.205541502,-0.802303407,0.517874042,0.25604561,-1.082752495,-0.871576499,0.695576601
-2.13E+00,-0.615791686,0.958116318,2.789400989,0.783045357,-0.001624238,-1.03729534,0.537400084
8.49E-01,0.646082625,0.280403229,-2.186243831,0.85909012,-1.200554752,-0.554982809,-1.49892588
1.02E+00,0.405374607,1.590503259,0.256130047,0.63159117,-0.741549785,-1.61840995,-0.859852276
-1.05E-02,-2.152790355,-0.405867412,-0.297106207,-0.370532861,1.339746126,0.525788307,-0.550970851
1.41E+00,-0.49409349,1.003193959,0.058650026,1.234627606,1.37688276,1.840871406,1.193102507
8.28E-01,-0.502530707,-0.341219492,-0.00478108,0.251048496,-1.279045055,-0.041012247,-0.492963159
-1.69E+00,-1.949756865,0.681484172,1.017367821,0.276847057,0.363066159,-0.511728087,1.225147423
1.24E-01,-0.960072388,0.682009009,1.934677787,1.076445008,0.342469485,-0.002383627,0.504369129
-1.04E-01,-0.937532722,0.977670551,0.362716862,0.166848745,-0.545913609,-1.207058566,-1.268747191
-8.45E-01,-1.046939211,-1.04514987,-0.786228113,0.714810373,0.299338997,-0.849018184,-1.100703581
4.87E-01,0.697953869,0.414008017,0.160638995,0.260320865,0.711593595,-0.569281054,1.123217294
4.00E-01,1.041980549,-0.493194021,-0.377414717,-0.266704454,2.491585983,1.033047256,1.49491221
-1.09E+00,-0.950152624,2.032336759,0.232591705,0.078167605,-0.130507369,-0.224541341,1.430111074
1.18E+00,-1.766736135,0.650581317,0.043434695,0.161891821,1.725131931,1.55499201,0.733002549
-5.15E-01,-0.478744272,-2.003201589,-2.012237739,0.197234822,-0.877903886,-0.26116966,-1.552483585
-4.77E-01,-0.55626767,-0.389467475,-0.53247044,-0.660144045,-0.37436718,0.481420066,0.402977129
4.03E-01,-0.258162003,-2.209351241,-0.763753746,-1.072900065,0.949750286,1.133238032,0.125402107
1.34E+00,2.180485777,0.979837648,1.103866463,-0.039790284,-0.134594638,-0.661832101,-0.149705325
8.29E-02,0.700465899,0.061055835,0.89472597,-0.001796962,0.12480738,-0.066243752,-0.405382655
-6.46E-02,0.563437212,-0.379594211,1.243074432,0.161346854,1.625540714,2.019385986,1.259899532
1.32E-01,-0.575566228,0.616265637,-0.87183889,-1.590936615,-0.141701725,-0.063611866,-0.928675021
-9.03E-01,0.087593077,-1.157747876,-0.826828171,-2.744125348,0.920792899,-0.207536136,0.578553817
-5.39E-01,0.233269952,0.828759203,0.388234077,0.682544458,0.967925953,2.19607261,1.293187055
1.04E+00,1.138021236,1.933836283,0.518792379,1.547006743,-1.004530582,-0.339056089,0.185532589
-1.21E+00,-1.590563955,0.016782975,-0.376809221,-0.426821022,-0.878908034,-0.736402146,0.863121327
-4.98E-03,0.801783914,-1.410640288,1.382890297,-1.205121227,0.83908579,1.706319057,-0.163966859
7.04E-01,1.05911782,-0.679441392,1.015483825,-0.500462209,1.156976342,-0.287490279,0.536263479
4.02E-01,-0.355160996,0.907828783,0.117674881,-0.23070884,0.547441011,1.613941565,1.194591902
-3.57E-01,-0.35390965,1.378063961,0.651028901,1.232253727,-0.372810892,0.943588475,-0.166862454
-1.54E+00,-0.419546351,-1.032360852,-0.211082943,-0.201917119,0.865228439,-1.800503345,1.48954573
8.74E-01,1.173935138,-0.844383537,-0.515931277,-1.939062276,-0.288732597,0.856661173,0.297352577
5.32E-01,0.233738918,-2.161610271,0.342318831,-0.523530264,0.541135747,2.111328924,1.254474767
4.47E-01,0.303380901,0.533514697,-0.756375053,2.082865168,-0.846237602,-1.65546208,-0.528634357
9.13E-01,0.503415366,0.312530943,-1.005868648,0.335742799,-1.51513085,-0.829281606,1.390262823
-7.74E-01,0.175507964,0.015040787,1.230048121,-0.043674358,1.071110894,0.825755563,0.800359177
4.77E-01,1.266329721,1.364563619,0.367337086,0.350846219,-0.54014326,0.460121871,0.883726103
-3.99E-01,-0.860245744,-1.342873275,-0.614519771,-0.71351498,-0.824408838,-0.237265721,-0.459003945
-1.15E+00,0.752846062,-1.370904757,-0.329670184,0.114889091,0.298324435,-0.269829788,-0.013444468
-1.14E-01,0.7418614,0.02487215,0.299531644,0.345549966,0.309123198,-0.354737714,0.720875464
2.31E+00,1.021903111,0.137396428,-0.684014354,-0.89377789,0.59915718,1.320997814,0.812252691
2.89E-01,0.528512351,-1.700452573,-0.352767111,-0.14751196,1.412270977,0.640579489,-0.049294714
-5.12E-01,-0.05971397,0.861219223,0.991458454,0.84783221,1.403469701,1.269808162,0.097926971
-1.07E+00,-0.935752412,1.221474627,1.180898077,0.353437537,-1.150821912,-1.194899868,0.435962997
-9.04E-01,-0.643760558,0.064107225,0.438116869,0.351126893,0.736817995,0.898274637,-0.140672916
3.74E-01,0.330991325,-0.396068838,-0.976331025,-1.42896905,1.104431336,0.967208986,-0.208969011
7.04E-01,0.22595851,0.613384783,0.398699066,2.238003825,0.512672771,0.409804932,1.583178391
1.87E-01,0.17364232,0.362874315,0.596611922,0.80062214,2.083753503,1.588533734,1.204235824
-1.15E+00,-0.375680616,-1.812819252,-1.629336574,-3.236156766,-0.785792344,0.09314352,-0.92119931
1.89E+00,2.204866916,1.522715042,1.572998708,1.840907216,-1.647463934,-0.169322591,0.893342272
-1.11E-01,0.199190269,0.186009479,0.786551836,-0.109406759,1.083123687,-1.007638533,-0.51450804
-6.30E-01,-1.030084793,-0.363939234,-0.576373931,-0.347402825,0.370654175,0.474513893,0.018897963
-2.22E+00,-1.315649886,-0.233248791,-1.319740221,-0.5431913,0.610216339,-0.52515737,-0.746275603
-1.15E+00,-0.178737891,0.466860951,0.626199043,1.423849924,-0.597308429,-0.644257982,-0.012771841
1.47E-01,0.144843223,-0.620751395,-0.00646658,-1.629141465,2.146978308,0.770397522,0.428316445
-1.05E+00,-0.931968688,-0.989047659,-0.477412009,-0.964472646,-0.469695215,-0.003619665,-0.286237794
-2.99E-01,0.171039074,-0.039845578,-0.578605036,-0.039869001,-0.90607439,0.586037492,-0.055848931
-2.87E+00,-1.475374665,1.012575543,0.027604163,-0.250387203,-0.340457657,-1.754360939,0.737832296
-1.19E+00,-1.051415814,0.798067573,0.340484944,0.972829654,-0.286691097,1.828056732,1.398277763
1.38E-01,-0.155957639,-0.534771396,0.237437729,0.200414643,0.305080319,-0.60318187,0.40005891
-9.89E-01,-0.692698798,-0.486017278,0.751492424,-0.895381316,1.086873311,0.221974198,0.55049398
1.01E-01,-0.23251294,0.688963977,-0.426150108,0.566024212,0.598153058,0.11341145,-0.290485327
-1.50E+00,-0.81185377,-1.530232682,-0.123199219,-0.486319624,-0.589354672,-0.734469735,-0.151041249
1.54E+00,1.053239161,0.984313662,-0.20111801,0.5747876,0.460699844,1.971136461,1.389378878
1.36E-01,-0.224161852,-0.80426191,-1.184417397,-1.603457005,2.557401709,0.835126085,0.85833799
2.37E-01,-1.304085255,1.062401229,0.3109701,0.383773338,-1.875688058,-0.550701237,0.538075314
-1.60E+00,-1.592922936,0.039077789,-0.158752696,-1.248265773,-0.795040107,-1.445392793,-1.44669798
1.48E+00,-0.053273995,0.672743741,0.255781746,0.262122969,-1.212505341,-1.515006538,-0.091879944
1.06E+00,1.968638403,1.485934035,1.294612145,1.765276838,-0.284090609,0.047216583,0.567686558
-9.03E-01,-1.689231136,-0.867819309,-1.980364566,-1.251531171,-0.726026061,1.203917205,-1.935677537
9.78E-01,0.548534163,0.697723788,0.234379662,0.110437637,-1.179518037,0.254781568,0.243568776
4.67E-01,1.428983839,0.194826842,0.057006911,-0.622498087,-1.286782378,-0.315795883,-1.871832081
1.55E+00,0.413839921,-0.461842508,-1.441295708,0.249941352,0.426302395,-1.07276427,-1.330648491
6.91E-01,-0.237989129,0.138392338,0.012871648,1.273240587,-1.820321001,-1.786446317,0.852909886
1.11E+00,-0.762479569,0.359576416,0.264646444,0.88045395,0.059876824,0.41601784,1.76300448
1.40E+00,-0.191732189,0.010457199,-0.114112061,-0.941603517,2.023872697,0.408289033,1.244916435
-7.08E-01,-0.123696476,0.257282448,1.974979708,0.767775559,0.969378569,0.93661457,-1.149275056
1.81E-02,0.766700063,1.279332443,0.272408508,0.771775148,-0.903302356,-0.179621418,1.39036557
2.13E-01,0.213560573,-0.926619335,0.042944303,1.135563081,0.813350352,0.173244246,1.186574403
1.73E+00,-0.015301362,2.254709569,0.90892479,1.69847019,-0.911960055,-0.74858042,1.073558181
5.12E-01,1.345980773,0.860834002,0.861726851,0.463857475,1.279538121,0.704991145,2.008762696
2.44E+00,0.797381319,-0.104840051,1.26342845,0.570237842,1.716458848,1.942622359,-0.914876964
-3.38E-01,-0.370355825,-0.795733164,-0.480051271,0.513035113,0.444471695,-0.060436401,0.317674232
2.00E+00,1.61569288,-1.085479649,-0.662968615,-1.15188177,0.499621403,0.583507967,-0.587222691
-6.69E-01,0.106687037,1.027264124,0.158565684,0.188438309,-0.754234278,-0.182827011,0.855248658
1.15E+00,-0.040399015,-0.688180976,0.451677561,0.640285767,0.281146025,1.142908054,0.265073627
-7.83E-01,-0.603536612,1.981430488,0.240819985,0.234600715,0.706447334,-0.479170492,-0.69315663
1.81E-01,-0.09884709,-1.900829204,-1.158543682,-0.880533653,0.181418132,-0.567875299,-1.359311659
2.93E-02,0.183601085,2.168517453,1.097387369,1.412154859,0.059493059,-0.40292728,0.278105651
7.76E-01,0.506113305,-0.657891038,1.143004673,0.555530698,-0.852093081,-0.404571537,-0.642844738
7.14E-01,-0.114695774,1.846552068,1.679537837,2.290889743,0.535668409,0.094630156,1.870884628
2.18E-01,0.834394422,0.312760938,1.37739334,-0.353358821,0.327647703,-0.966775738,-1.126563942
8.91E-01,2.403597816,-0.705219282,0.024206406,1.229594021,1.210215355,2.544214811,0.192283785
-9.44E-01,0.579421596,1.307603665,1.810254621,1.47832856,0.255652031,1.175689183,0.709684931
-1.89E-02,-1.205195611,1.811736114,1.546134038,1.781719876,-1.813388203,-1.840659792,2.282310827
-6.06E-01,0.265138054,0.664080344,0.158662115,1.280233724,0.275216051,2.151528163,1.307216359
6.16E-01,0.987792547,-2.028290054,-0.924977289,-0.598843349,0.997173212,-0.706884677,-0.372825666
-5.11E-01,-1.719089154,0.795877817,1.003102906,1.898362289,-0.248215815,-0.376494908,-0.434629128
1.26E+00,0.454218018,0.037071735,0.479069587,1.128028905,0.570683739,-0.30227202,-0.23189828
1.22E+00,0.553317487,-1.295836849,-1.173414946,-0.894833083,0.237034579,-1.878275939,0.354737443
-6.48E-01,-0.55495973,-2.673574344,-1.056435401,-2.807686601,1.608747092,0.41837111,-1.368414262
-4.90E-01,-0.97810962,-1.647575412,-2.028506525,1.01341556,0.39555126,-0.099371788,-0.834158721
2.44E-01,-1.589554755,1.975838719,0.255069951,0.450910705,0.468899529,0.816334504,0.659192786
-8.96E-01,-0.055926471,-1.070498874,0.758683792,0.134681946,0.373288299,-0.194815808,-0.213335707
-5.10E-01,-1.023903379,0.272636931,-1.178488346,-0.181236056,1.042275899,0.640153733,-0.15555905
-9.93E-01,0.580366409,-0.140760548,0.562771939,-0.896376313,0.590398105,0.843147208,0.857005025
1.28E+00,2.011250005,-2.526470217,-0.704140953,-1.734717855,1.590675725,1.352965876,-0.137464354
-9.48E-01,0.975506652,0.047900467,-0.858802923,1.499819286,-1.194596105,0.622121068,1.011722548
3.76E-04,-0.798272212,0.634978635,1.231378719,1.264340718,0.61723914,1.331760619,-0.024496627
-7.22E-01,0.117303598,-1.396361826,0.902340087,-0.374493477,2.040598498,2.180089715,0.213366382
1.41E+00,-1.149400887,-0.741085074,-0.300047555,-0.776462558,-0.376271109,1.327895692,-0.831914756
2.77E-01,2.282919344,-0.48016841,-0.46183877,-1.087747612,-0.199642636,-0.811621742,0.524019683
-9.51E-01,-0.023109202,-0.233277974,-0.759608244,-1.063066822,0.187672209,-0.038431565,-0.034367186
4.54E-01,-0.745506651,-0.857874713,0.229995634,-2.127382885,-0.759215181,0.356998402,-2.18295736
-9.39E-01,-0.981379132,-1.261642541,-0.675413827,-1.050568191,-0.192948902,-0.01694398,-0.413916313
1.03E+00,-0.240068103,-0.37125805,0.894401013,0.276582817,1.145882568,0.530199124,0.873929119
-5.59E-01,0.167271394,-0.513724625,-0.83578339,1.124983713,-0.447232647,-0.583028882,-1.234525424
-7.95E-01,-0.70340426,0.168990993,-0.104500313,0.204224573,-1.459352893,-0.937513823,1.699411362
-9.83E-01,-1.80437817,-0.473123945,0.227683206,-1.650822855,1.900543876,1.573143433,-0.092967755
-5.10E-03,-0.360462152,0.158392698,-0.934548037,-0.864832304,-1.406020782,-0.31461046,-2.232392781
6.19E-01,1.568108422,0.155500544,0.171567347,-0.165634789,0.745773453,0.555451203,0.641196056
-1.04E+00,0.156975937,0.045325129,0.016350867,0.882144635,-0.022294793,1.334463769,0.897272577
-5.69E-01,0.003130521,-1.301426745,-0.277880909,-0.688738891,1.758976519,1.665929078,0.398900301
8.13E-01,1.374314025,-1.792831792,-0.082765549,-1.736029287,-0.283875864,0.310133131,-0.181823692
-9.76E-01,-0.869810918,1.097810648,0.515766186,1.700311765,0.597228496,0.101490254,-0.095544666
-3.22E-01,0.094009594,-0.817757907,-0.549645347,-0.053472242,0.651833306,-0.382332275,-0.843123859
-3.14E-01,-1.140331502,0.60744091,0.69071667,2.0942952,0.824480995,0.383400371,2.139511176
-2.01E-01,-0.639874602,0.268458499,-1.907957749,0.532706187,0.847298062,0.165316878,-0.6554193027}
